Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Basic economic ideas and resource allocation,Production possibility curves,Explain the significance of a position within a PPC,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of free goods and private goods (economic goods),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of free goods and private goods (economic goods),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of merit goods: under-consumption as a result of imperfect information in the market,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of merit goods: under-consumption as a result of imperfect information in the market,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of demerit goods: over-consumption as a result of imperfect information in the market,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Basic economic ideas and resource allocation,Classification of goods and services,Explain the nature and definition of demerit goods: over-consumption as a result of imperfect information in the market,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain effective demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain effective demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain individual and market demand and supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain individual and market demand and supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain the determinants of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain the determinants of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain the determinants of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain the determinants of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain the causes of a shift in the demand curve (D),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain the causes of a shift in the demand curve (D),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Explain the causes of a shift in the supply curve (S),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Explain the causes of a shift in the supply curve (S),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Demand and supply curves,Distinguish between the shift in the demand or supply curve and the movement along these curves,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Demand and supply curves,Distinguish between the shift in the demand or supply curve and the movement along these curves,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Define price elasticity, income elasticity and cross elasticity of demand (PED, YED, XED)",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Define price elasticity, income elasticity and cross elasticity of demand (PED, YED, XED)",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Use formulae for and calculation of price elasticity, income elasticity and cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Use formulae for and calculation of price elasticity, income elasticity and cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of price elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of price elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of income elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of income elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the significance of relative percentage changes, the size and sign of the coefficient of cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Describe elasticity values: perfectly elastic, (highly) elastic, unitary elasticity, (highly) inelastic, perfectly inelastic",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Describe elasticity values: perfectly elastic, (highly) elastic, unitary elasticity, (highly) inelastic, perfectly inelastic",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain variation in price elasticity of demand along the length of a straight-line demand curve,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain variation in price elasticity of demand along the length of a straight-line demand curve,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting price elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting price elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting income elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting income elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting cross elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain factors affecting cross elasticity of demand,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain the relationship between price elasticity of demand and total expenditure on a product,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand",Explain the relationship between price elasticity of demand and total expenditure on a product,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the implications for decision-making of price elasticity, income elasticity and cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,"Price elasticity, income elasticity and cross elasticity of demand","Explain the implications for decision-making of price elasticity, income elasticity and cross elasticity of demand",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Price elasticity of supply,Define price elasticity of supply (PES),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Price elasticity of supply,Define price elasticity of supply (PES),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Price elasticity of supply,Use formula for and calculation of price elasticity of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Price elasticity of supply,Use formula for and calculation of price elasticity of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Price elasticity of supply,"Explain the significance of relative percentage changes, the size and sign of the coefficient of price elasticity of supply",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Price elasticity of supply,"Explain the significance of relative percentage changes, the size and sign of the coefficient of price elasticity of supply",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Price elasticity of supply,Explain factors affecting price elasticity of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Price elasticity of supply,Explain factors affecting price elasticity of supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Price elasticity of supply,Explain the implications for speed and ease with which firms react to changed market conditions,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Price elasticity of supply,Explain the implications for speed and ease with which firms react to changed market conditions,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,The interaction of demand and supply,Define market equilibrium and disequilibrium,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,The interaction of demand and supply,Define market equilibrium and disequilibrium,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,The interaction of demand and supply,Explain the effects of shifts in demand and supply curves on equilibrium price and quantity,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,The interaction of demand and supply,Explain the effects of shifts in demand and supply curves on equilibrium price and quantity,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,The interaction of demand and supply,"Explain relationships between different markets: joint demand (complements), alternative demand (substitutes), derived demand, joint supply",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,The interaction of demand and supply,"Explain relationships between different markets: joint demand (complements), alternative demand (substitutes), derived demand, joint supply",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,The interaction of demand and supply,"Explain the functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,The interaction of demand and supply,"Explain the functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Consumer and producer surplus,Explain the meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Consumer and producer surplus,Explain the meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Consumer and producer surplus,Explain the meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Consumer and producer surplus,Explain the meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Consumer and producer surplus,Explain the causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Consumer and producer surplus,Explain the causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The price system and the microeconomy,Consumer and producer surplus,Explain the significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The price system and the microeconomy,Consumer and producer surplus,Explain the significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Reasons for government intervention in markets,Explain addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Reasons for government intervention in markets,Explain addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Reasons for government intervention in markets,Explain addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Reasons for government intervention in markets,Explain addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Reasons for government intervention in markets,Explain controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Reasons for government intervention in markets,Explain controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain the impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain the impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain the impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain the impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Methods and effects of government intervention in markets,Explain provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Addressing income and wealth inequality,Explain the difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Addressing income and wealth inequality,Explain the difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Addressing income and wealth inequality,Explain measuring income and wealth inequality: Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Addressing income and wealth inequality,Explain measuring income and wealth inequality: Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Addressing income and wealth inequality,Explain economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Addressing income and wealth inequality,Explain economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
Government microeconomy intervention,Addressing income and wealth inequality,"Explain policies to redistribute income and wealth: minimum wage, transfer payments, progressive income taxes, inheritance and capital taxes, state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
Government microeconomy intervention,Addressing income and wealth inequality,"Explain policies to redistribute income and wealth: minimum wage, transfer payments, progressive income taxes, inheritance and capital taxes, state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
The macroeconomy,National income statistics,Explain the meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1,9708/1,60,30,33
The macroeconomy,National income statistics,Explain the meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2,9708/2,120,60,67
