Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
2 Kinematics,2.1 Equations of motion,"1 define and use distance, displacement, speed, velocity and acceleration",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,"2 use graphical methods to represent distance, displacement, speed, velocity and acceleration",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,"2 use graphical methods to represent distance, displacement, speed, velocity and acceleration",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,3 determine displacement from the area under a velocity-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,3 determine displacement from the area under a velocity-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,4 determine velocity using the gradient of a displacement-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,4 determine velocity using the gradient of a displacement-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,5 determine acceleration using the gradient of a velocity-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,5 determine acceleration using the gradient of a velocity-time graph,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,"6 derive, from the definitions of velocity and acceleration, equations that represent uniformly accelerated motion in a straight line",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,"6 derive, from the definitions of velocity and acceleration, equations that represent uniformly accelerated motion in a straight line",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,"7 solve problems using equations that represent uniformly accelerated motion in a straight line, including the motion of bodies falling in a uniform gravitational field without air resistance",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,"7 solve problems using equations that represent uniformly accelerated motion in a straight line, including the motion of bodies falling in a uniform gravitational field without air resistance",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,8 describe an experiment to determine the acceleration of free fall using a falling object,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,8 describe an experiment to determine the acceleration of free fall using a falling object,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
2 Kinematics,2.1 Equations of motion,9 describe and explain motion due to a uniform velocity in one direction and a uniform acceleration in a perpendicular direction,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
2 Kinematics,2.1 Equations of motion,9 describe and explain motion due to a uniform velocity in one direction and a uniform acceleration in a perpendicular direction,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,1 understand that mass is the property of an object that resists change in motion,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,1 understand that mass is the property of an object that resists change in motion,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,"2 recall \(F = ma\) and solve problems using it, understanding that acceleration and resultant force are always in the same direction",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,"2 recall \(F = ma\) and solve problems using it, understanding that acceleration and resultant force are always in the same direction",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,3 define and use linear momentum as the product of mass and velocity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,3 define and use linear momentum as the product of mass and velocity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,4 define and use force as rate of change of momentum,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,4 define and use force as rate of change of momentum,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,5 state and apply each of Newton's laws of motion,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,5 state and apply each of Newton's laws of motion,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.1 Momentum and Newton's laws of motion,6 describe and use the concept of weight as the effect of a gravitational field on a mass and recall that the weight of an object is equal to the product of its mass and the acceleration of free fall,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.1 Momentum and Newton's laws of motion,6 describe and use the concept of weight as the effect of a gravitational field on a mass and recall that the weight of an object is equal to the product of its mass and the acceleration of free fall,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.2 Non-uniform motion,"1 show a qualitative understanding of frictional forces and viscous/drag forces including air resistance (no treatment of the coefficients of friction and viscosity is required, and a simple model of drag force increasing as speed increases is sufficient)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.2 Non-uniform motion,"1 show a qualitative understanding of frictional forces and viscous/drag forces including air resistance (no treatment of the coefficients of friction and viscosity is required, and a simple model of drag force increasing as speed increases is sufficient)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.2 Non-uniform motion,2 describe and explain qualitatively the motion of objects in a uniform gravitational field with air resistance,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.2 Non-uniform motion,2 describe and explain qualitatively the motion of objects in a uniform gravitational field with air resistance,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.2 Non-uniform motion,3 understand that objects moving against a resistive force may reach a terminal (constant) velocity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.2 Non-uniform motion,3 understand that objects moving against a resistive force may reach a terminal (constant) velocity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.3 Linear momentum and its conservation,1 state the principle of conservation of momentum,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.3 Linear momentum and its conservation,1 state the principle of conservation of momentum,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.3 Linear momentum and its conservation,"2 apply the principle of conservation of momentum to solve simple problems, including elastic and inelastic interactions between objects in both one and two dimensions (knowledge of the concept of coefficient of restitution is not required)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.3 Linear momentum and its conservation,"2 apply the principle of conservation of momentum to solve simple problems, including elastic and inelastic interactions between objects in both one and two dimensions (knowledge of the concept of coefficient of restitution is not required)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.3 Linear momentum and its conservation,"3 recall that, for an elastic collision, total kinetic energy is conserved and the relative speed of approach is equal to the relative speed of separation",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.3 Linear momentum and its conservation,"3 recall that, for an elastic collision, total kinetic energy is conserved and the relative speed of approach is equal to the relative speed of separation",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
3 Dynamics,3.3 Linear momentum and its conservation,"4 understand that, while momentum of a system is always conserved in interactions between objects, some change in kinetic energy may take place",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
3 Dynamics,3.3 Linear momentum and its conservation,"4 understand that, while momentum of a system is always conserved in interactions between objects, some change in kinetic energy may take place",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.1 Turning effects of forces,1 understand that the weight of an object may be taken as acting at a single point known as its centre of gravity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.1 Turning effects of forces,1 understand that the weight of an object may be taken as acting at a single point known as its centre of gravity,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.1 Turning effects of forces,2 define and apply the moment of a force,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.1 Turning effects of forces,2 define and apply the moment of a force,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.1 Turning effects of forces,3 understand that a couple is a pair of forces that acts to produce rotation only,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.1 Turning effects of forces,3 understand that a couple is a pair of forces that acts to produce rotation only,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.1 Turning effects of forces,4 define and apply the torque of a couple,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.1 Turning effects of forces,4 define and apply the torque of a couple,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.2 Equilibrium of forces,1 state and apply the principle of moments,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.2 Equilibrium of forces,1 state and apply the principle of moments,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.2 Equilibrium of forces,"2 understand that, when there is no resultant force and no resultant torque, a system is in equilibrium",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.2 Equilibrium of forces,"2 understand that, when there is no resultant force and no resultant torque, a system is in equilibrium",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.2 Equilibrium of forces,3 use a vector triangle to represent coplanar forces in equilibrium,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.2 Equilibrium of forces,3 use a vector triangle to represent coplanar forces in equilibrium,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,1 define and use density,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,1 define and use density,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,2 define and use pressure,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,2 define and use pressure,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,"3 derive, from the definitions of pressure and density, the equation for hydrostatic pressure \(\Delta p = \rho g\Delta h\)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,"3 derive, from the definitions of pressure and density, the equation for hydrostatic pressure \(\Delta p = \rho g\Delta h\)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,4 use the equation \(\Delta p = \rho g\Delta h\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,4 use the equation \(\Delta p = \rho g\Delta h\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,5 understand that the upthrust acting on an object in a fluid is due to a difference in hydrostatic pressure,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,5 understand that the upthrust acting on an object in a fluid is due to a difference in hydrostatic pressure,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"4 Forces, density and pressure",4.3 Density and pressure,6 calculate the upthrust acting on an object in a fluid using the equation \(F = \rho gV\) (Archimedes' principle),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"4 Forces, density and pressure",4.3 Density and pressure,6 calculate the upthrust acting on an object in a fluid using the equation \(F = \rho gV\) (Archimedes' principle),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,"1 understand the concept of work, and recall and use work done \(=\) force \(\times\) displacement in the direction of the force",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,"1 understand the concept of work, and recall and use work done \(=\) force \(\times\) displacement in the direction of the force",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,2 recall and apply the principle of conservation of energy,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,2 recall and apply the principle of conservation of energy,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,3 recall and understand that the efficiency of a system is the ratio of useful energy output from the system to the total energy input,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,3 recall and understand that the efficiency of a system is the ratio of useful energy output from the system to the total energy input,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,4 use the concept of efficiency to solve problems,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,4 use the concept of efficiency to solve problems,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,5 define power as work done per unit time,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,5 define power as work done per unit time,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,6 solve problems using \(P = W / t\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,6 solve problems using \(P = W / t\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.1 Energy conservation,7 derive \(P = F\nu\) and use it to solve problems,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.1 Energy conservation,7 derive \(P = F\nu\) and use it to solve problems,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,"1 derive, using \(W = Fs\) , the formula \(\Delta E_{\mathrm{p}} = mg\Delta h\) for gravitational potential energy changes in a uniform gravitational field",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,"1 derive, using \(W = Fs\) , the formula \(\Delta E_{\mathrm{p}} = mg\Delta h\) for gravitational potential energy changes in a uniform gravitational field",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,2 recall and use the formula \(\Delta E_{\mathrm{p}} = mg\Delta h\) for gravitational potential energy changes in a uniform gravitational field,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,2 recall and use the formula \(\Delta E_{\mathrm{p}} = mg\Delta h\) for gravitational potential energy changes in a uniform gravitational field,Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,"3 derive, using the equations of motion, the formula for kinetic energy \(E_{\mathrm{k}} = \frac{1}{2} mv^{2}\)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,"3 derive, using the equations of motion, the formula for kinetic energy \(E_{\mathrm{k}} = \frac{1}{2} mv^{2}\)",Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,4 recall and use \(E_{\mathrm{k}} = \frac{1}{2} mv^{2}\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
"5 Work, energy and power",5.2 Gravitational potential energy and kinetic energy,4 recall and use \(E_{\mathrm{k}} = \frac{1}{2} mv^{2}\),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9702/2,75,60,46
6 Deformation of solids,6.1 Stress and strain,1 understand that deformation is caused by tensile or compressive forces (forces and deformations will be assumed to be in one dimension only),Physics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9702/1,75,40,31
