Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
1 Atomic structure,1.1 Particles in the atom and atomic radius,"describe the behaviour of beams of protons, neutrons and electrons moving at the same velocity in an electric field",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.1 Particles in the atom and atomic radius,"describe the behaviour of beams of protons, neutrons and electrons moving at the same velocity in an electric field",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.1 Particles in the atom and atomic radius,"describe the behaviour of beams of protons, neutrons and electrons moving at the same velocity in an electric field",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.1 Particles in the atom and atomic radius,"determine the numbers of protons, neutrons and electrons present in both atoms and ions given atomic or proton number, mass or nucleon number and charge",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.1 Particles in the atom and atomic radius,"determine the numbers of protons, neutrons and electrons present in both atoms and ions given atomic or proton number, mass or nucleon number and charge",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.1 Particles in the atom and atomic radius,"determine the numbers of protons, neutrons and electrons present in both atoms and ions given atomic or proton number, mass or nucleon number and charge",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.1 Particles in the atom and atomic radius,"determine the numbers of protons, neutrons and electrons present in both atoms and ions given atomic or proton number, mass or nucleon number and charge",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.1 Particles in the atom and atomic radius,state and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.1 Particles in the atom and atomic radius,state and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.1 Particles in the atom and atomic radius,state and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.1 Particles in the atom and atomic radius,state and explain qualitatively the variations in atomic radius and ionic radius across a period and down a group,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.2 Isotopes,define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.2 Isotopes,define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.2 Isotopes,define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.2 Isotopes,define the term isotope in terms of numbers of protons and neutrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.2 Isotopes,"understand the notation xy A for isotopes, where x is the mass or nucleon number and y is the atomic or proton number",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.2 Isotopes,"understand the notation xy A for isotopes, where x is the mass or nucleon number and y is the atomic or proton number",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.2 Isotopes,"understand the notation xy A for isotopes, where x is the mass or nucleon number and y is the atomic or proton number",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.2 Isotopes,"understand the notation xy A for isotopes, where x is the mass or nucleon number and y is the atomic or proton number",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.2 Isotopes,state that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.2 Isotopes,state that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.2 Isotopes,state that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.2 Isotopes,state that and explain why isotopes of the same element have the same chemical properties,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.2 Isotopes,"state that and explain why isotopes of the same element have different physical properties, limited to mass and density",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.2 Isotopes,"state that and explain why isotopes of the same element have different physical properties, limited to mass and density",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.2 Isotopes,"state that and explain why isotopes of the same element have different physical properties, limited to mass and density",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.2 Isotopes,"state that and explain why isotopes of the same element have different physical properties, limited to mass and density",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","understand the terms: • shells, sub-shells and orbitals • principal quantum number (n) • ground state, limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","understand the terms: • shells, sub-shells and orbitals • principal quantum number (n) • ground state, limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","understand the terms: • shells, sub-shells and orbitals • principal quantum number (n) • ground state, limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","understand the terms: • shells, sub-shells and orbitals • principal quantum number (n) • ground state, limited to electronic configuration",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the number of orbitals making up s, p and d sub-shells, and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the number of orbitals making up s, p and d sub-shells, and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the number of orbitals making up s, p and d sub-shells, and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the number of orbitals making up s, p and d sub-shells, and the number of electrons that can fill s, p and d sub-shells",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe the order of increasing energy of the sub-shells within the first three shells and the 4s and 4p sub-shells,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","describe the electronic configurations to include the number of electrons in each shell, sub-shell and orbital",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",explain the electronic configurations in terms of energy of the electrons and inter-electron repulsion,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","determine the electronic configuration of atoms and ions given the atomic or proton number and charge, using either of the following conventions: e.g. for Fe: 1s22s22p63s23p63d64s2 (full electronic configuration) or [Ar] 3d64s2 (shorthand electronic configuration)",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","determine the electronic configuration of atoms and ions given the atomic or proton number and charge, using either of the following conventions: e.g. for Fe: 1s22s22p63s23p63d64s2 (full electronic configuration) or [Ar] 3d64s2 (shorthand electronic configuration)",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","determine the electronic configuration of atoms and ions given the atomic or proton number and charge, using either of the following conventions: e.g. for Fe: 1s22s22p63s23p63d64s2 (full electronic configuration) or [Ar] 3d64s2 (shorthand electronic configuration)",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals","determine the electronic configuration of atoms and ions given the atomic or proton number and charge, using either of the following conventions: e.g. for Fe: 1s22s22p63s23p63d64s2 (full electronic configuration) or [Ar] 3d64s2 (shorthand electronic configuration)",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",understand and use the electrons in boxes notation e.g. for Fe: [Ar],Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",understand and use the electrons in boxes notation e.g. for Fe: [Ar],Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",understand and use the electrons in boxes notation e.g. for Fe: [Ar],Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",understand and use the electrons in boxes notation e.g. for Fe: [Ar],Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe and sketch the shapes of s and p orbitals,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,"1.3 Electrons, energy levels and atomic orbitals",describe a free radical as a species with one or more unpaired electrons,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,"define and use the term first ionisation energy, IE",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,"define and use the term first ionisation energy, IE",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,"define and use the term first ionisation energy, IE",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,"define and use the term first ionisation energy, IE",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,"construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,"construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,"construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,"construct equations to represent first, second and subsequent ionisation energies",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,identify and explain the trends in ionisation energies across a period and down a group of the Periodic Table,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,identify and explain the variation in successive ionisation energies of an element,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,understand that ionisation energies are due to the attraction between the nucleus and the outer electron,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,"explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,"explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,"explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,"explain the factors influencing the ionisation energies of elements in terms of nuclear charge, atomic/ionic radius, shielding by inner shells and sub-shells and spin-pair repulsion",Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,deduce the electronic configurations of elements using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
1 Atomic structure,1.4 Ionisation energy,deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9701/1,75,40,31
1 Atomic structure,1.4 Ionisation energy,deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 AS Level Structured Questions,9701/2,75,60,46
1 Atomic structure,1.4 Ionisation energy,deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9701/1,75,40,15.5
1 Atomic structure,1.4 Ionisation energy,deduce the position of an element in the Periodic Table using successive ionisation energy data,Chemistry,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 AS Level Structured Questions,9701/2,75,60,23
